site_no,Visummer,VI winter,Vispring,VI fall,StreamOrde,DrainageArea,D50_mm,AI,Ludev,Luforest,Luagri,Mean Elev,Slope,Mean discharge,CAT_SILTAVE,CAT_CLAYAVE,CAT_SANDAVE,Pred Wbank,Pred D bank,Pred W mean,Pred D mean,Soil erodib factor,Rainfall,HydraulicCOnductivity,Permeability,Rating Curve Coeff,RatingCurve Exponent
4133501,0.25,0.36,0.49,0.24,4,1523.628,0.23346551,0.742075,4.08,15.96,14.75,20477,0.00027331,13.68927606,30.83,14.87,54.3,39.183216,2.0867982,32.338566,1.256453,0.2054,725.7129989,0.0142,12.97168455,0.341781618,0.73683984
2225500,0.34,0.47,0.47,0.28,5,2931.3441,0.1862365,0.74745,3.74,28.54,2.3,2674,1.00E-05,29.9604214,17.66,18.77,63.58,46.183353,3.3254724,36.02629,1.9993188,0.1306,1168.461707,0.2253,15.24910861,0.790794291,0.330221133
7074420,0.16,0.35,0.33,0.13,7,21585.3912,0.34257764,0.811178571,3.04,0.68,67.47,6244,0.00020843,295.8684067,46.64,30.18,23.19,162.45934,5.0805483,125.357574,3.5587764,0.3629,1240.900179,149.0234,5.183423138,0.909210988,0.250083633
2368500,0.33,0.44,0.41,0.31,4,322.9218,0.7146168,1.01884,4.25,30.16,9.75,3345,0.00084245,6.610104125,21.49,18.75,59.76,26.994085,1.7422754,24.722242,1.1812345,0.1543,1594.135742,7.5479,10.24788618,0.967030192,0.218831795
6710247,0.18,0.26,0.25,0.12,5,8025.8517,0.9081058,0.24162,96.58,0,0.11,160409,0.00379174,8.586786735,36.54,26.8,36.69,33.66556,1.768666,29.996218,1.2278007,0.2899,437.2646906,112.7507,10.36814633,0.311658693,0.381723252
7159100,0.19,0.25,0.18,0.23,6,34537.401,0.44683304,0.4472,6.12,5.88,34.29,30843,1.00E-05,26.52621641,31.05,15.68,53.27,89.62005,2.7534187,56.834435,1.2400856,0.2698,874.3268453,5.1134,18.41171617,0.51062899,0.253628015
9361500,0.17,0.22,0.26,0.12,5,1760.9517,0.47719124,0.29998,42.22,41.61,0.45,197836,0.00378328,23.83195774,40.14,24.89,34.97,40.667316,1.1392092,40.73893,0.67956764,0.2672,519.5166177,1.9935,4.775579465,0.191619404,0.534954304
3283500,0.3,0.47,0.47,0.26,5,938.2482,2.536182,0.9309,58.22,18.87,20.22,18654,0.00231126,15.0959981,54.33,22.69,22.98,45.463707,1.7111801,39.21945,0.81714433,0.37,1136.982108,42.7551,4.32,0.857010128,0.32067304
9489500,0.14,0.15,0.21,0.13,4,1440.9216,1.3372371,0.236433333,0,77.81,0,175066,0.00012704,6.740418043,36.25,42.41,21.38,30.855927,1.6817454,39.34887,1.1545632,0.23,503.471251,4.0445,0.825276753,0.349266268,0.425290116
7191000,0.26,0.52,0.34,0.21,4,1170.2466,0.8632364,0.680425,2.81,39.61,51.14,19510,0.00028768,11.58927378,47.63,33.65,18.72,33.888546,2.1887755,27.719852,1.1447138,0.3792,1113.391392,0.0175,3.006194201,0.634018398,0.460025604
7147070,0.19,0.34,0.29,0.18,5,1097.2143,0.61439896,0.508275,6.28,8.77,41.08,37787,1.00E-05,5.771473746,54.26,33.59,12.15,31.40369,2.9284222,17.738968,0.8442704,0.3322,915.4848886,131.2593,2.169906103,1.239185898,0.216028352
4217000,0.24,0.34,0.4,0.16,4,447.991,0.39646566,0.863733333,39.85,5.84,19.12,26786,6.45E-05,6.557491508,51.56,22.79,25.65,37.53031,1.7017331,26.026793,0.9133744,0.2836,895.3116718,0.0672,6.290803553,0.37460395,0.704175555
4106000,0.21,0.42,0.43,0.17,5,2746.13,0.28034994,0.7969,79.45,2.44,11.07,23151,0.00461538,28.90751779,24.97,12.57,62.46,55.571198,2.113082,49.492764,1.7203456,0.24,979.2426689,245.1742,19.92,0.22487593,0.779177515
7257006,0.27,0.46,0.44,0.26,5,793.8567,5.1172132,0.811,9.05,46.19,36.67,13710,0.00353796,12.46174273,50.8,22.6,26.6,37.939335,1.7985885,36.480476,1.0825815,0.39,1244.702662,0.2201,3.632,0.404452648,0.394835706
3264000,0.23,0.31,0.47,0.18,4,507.6018,2.0860405,0.817525,7.52,11.03,74.66,28554,0.00127076,5.48482277,51.78,25.92,22.3,30.295845,1.5076993,27.697752,0.741901,0.3638,998.8751048,0.0782,1.998407805,0.319622201,0.612463393
3453500,0.23,0.46,0.45,0.2,5,3450.1419,3.4312887,0.84578,8.88,59.83,16.7,50073,0.00416432,72.38204751,30.61,21.01,48.38,86.40848,2.2879386,100.09624,1.2258195,0.26,993.129184,0.0998,5.57,0.157662759,0.550924463
6447000,0.15,0.26,0.17,0.13,6,12723.4458,0.34351817,0.281375,5.4,1.37,19.25,64961,0.00182188,7.521621949,41,26.18,33.54,38.144276,1.8151896,60.180817,1.4341046,0.3401,495.6769048,91.285,5.319794521,0.33317346,0.514906951
2026000,0.23,0.44,0.44,0.18,6,9448.6095,9.937511,0.830133333,9.98,57.5,8.92,11557,1.00E-05,126.9135235,49.41,28.12,22.21,120.1558,3.8766553,142.49347,2.422785,0.3451,1106.511203,0.2142,4.049371834,0.103234261,0.623377705
5244000,0.2,0.3,0.45,0.19,4,2335.1166,1.0133702,0.67585,3.34,21.63,22.25,40223,0.00018343,14.52493317,12.55,5.67,81.78,54.340034,2.0887492,34.348656,0.937375,0.1604,670.9121847,1.4152,26.14850645,0.233131227,0.729458091
7050700,0.33,0.5,0.39,0.26,4,638.0631,1.199724,0.760875,46.68,23.81,29.08,34991,0.00079016,7.205917934,47.18,35.37,17.45,30.545984,1.5101736,24.329687,0.68650985,0.3577,1145.599164,0.065,4.466828332,0.616474822,0.284149819
3568933,0.28,0.6,0.54,0.22,5,382.329,0.8604166,1.0972,7.23,73.72,17.9,20294,0.00102803,7.29491764,41.04,26.95,32.11,31.41827,1.6270528,31.863634,0.91326565,0.2679,1396.666184,0.0887,4.639489732,0.656299189,0.358033956
2084000,0.22,0.32,0.33,0.19,6,6980.517,0.12202441,0.85194,85.02,0.04,0.18,337,1.00E-05,78.22417167,29.24,26.62,44.15,81.16209,2.9997299,67.429665,2.4585242,0.2156,1242.200275,3.9759,6.391054961,0.33094477,0.490984043
2357000,0.3,0.38,0.48,0.29,4,1248.5187,0.10836455,0.835653846,3.73,31.21,48.63,2921,0.00041612,14.94438995,18.24,25.05,56.72,36.491325,2.364607,33.04343,1.7161607,0.1614,1346.236377,0.0244,9.427141403,1.021287988,0.222614086
7048600,0.35,0.5,0.41,0.3,5,1037.4498,0.8874878,0.791966667,6.92,41.92,44.56,34892,9.71E-05,16.31449836,36.37,29.53,34.09,41.1872,1.6832571,39.457546,0.824316,0.28,1210.386669,0.1077,5.07,0.894290092,0.244812296
1447720,0.21,0.41,0.47,0.19,4,307.9872,0.46513948,1.1683,19.04,78.56,0,46238,1.00E-05,8.012238843,48.17,13.97,37.86,33.139748,1.7959563,28.926182,0.86602676,0.32,1330.70417,0.1893,11.93919037,0.388421904,0.433082777
2160700,0.27,0.46,0.46,0.23,5,1152.5805,1.2911825,0.794861538,3.47,79.26,1.64,9530,0.00062301,16.10931482,33.48,28.38,38.14,38.982445,2.3293796,35.047626,0.7777549,0.267,1165.698833,0.0519,4.917512563,0.610671728,0.40529682
2228000,0.31,0.42,0.43,0.24,5,7329.0276,0.146303,0.832433333,7.09,0,0,722,1.00E-05,69.22107133,13.51,11.64,74.86,78.16306,3.00649,75.64918,2.5424159,0.06,1293.263982,0.0333,17.7,0.734584148,0.240308675
3212750,0.18,0.56,0.45,0.17,5,452.5956,10.451997,0.943975,16.86,81.72,0,38570,0.00126334,5.368780519,49.48,20.05,30.47,33.937744,1.2537649,29.734537,0.60790354,0.29,1090.896127,0.2434,7.28,0.378832917,0.653972705
1532000,0.26,0.47,0.51,0.2,5,558.315,0.33473706,0.8442375,8.37,67.77,17.63,23008,0.00432977,8.649904885,53.49,18.08,28.43,33.78118,1.3163935,30.503288,0.69960135,0.3274,941.9941254,0.1008,2.50020438,0.584825182,0.233388444
3217000,0.31,0.53,0.5,0.25,4,626.9391,5.177152,0.87375,26.16,25.18,48.66,17068,1.00E-05,9.158871066,60.06,22.45,17.49,37.741856,1.762916,39.94057,1.0717809,0.3766,1061.599714,38.2694,3.62,0.973452445,0.216482967
2479130,0.33,0.49,0.45,0.3,5,928.4922,0.4631602,1.069333333,9.2,38.07,1.64,3920,0.00058876,18.10210969,39.62,19.22,41.16,38.201336,2.179236,35.81487,0.9517947,0.2639,1532.814507,6.898,6.615972609,0.816330809,0.330268747
2387000,0.28,0.5,0.46,0.21,5,1782.2889,1.1830072,1.0309,4.9,71.34,10.03,19201,1.00E-05,36.3340236,50.59,30.53,18.88,67.8999,2.4556375,50.573887,1.6790586,0.3259,1313.438624,0.2254,3.495914634,0.518695572,0.492275653
7364150,0.2,0.36,0.41,0.17,5,1520.7777,0.31895077,0.880046154,5.84,0.35,67.66,3909,1.00E-05,20.23694164,53.19,33.19,13.62,43.222336,3.1055784,40.661083,2.9469807,0.3987,1338.944136,81.7779,3.69873403,1.273350511,0.269614791
3245500,0.25,0.46,0.43,0.21,5,3114.4491,2.5199385,0.87835,44.4,46.51,6.29,15131,0.00239382,39.38306346,53.8,30.44,15.77,61.2055,2.190569,52.84745,1.9310036,0.3877,1075.358904,0.0085,2.346530715,0.246133032,0.514353875
1118500,0.23,0.34,0.41,0.17,5,765.9873,0.33914804,1.080525,76.05,17.66,0.16,218,0.00058963,17.01531087,46.52,5.36,48.12,43.165653,1.9416375,35.20604,0.6920195,0.1931,1134.258791,0.0291,14.91192053,0.395959307,0.445964519
6038800,0.18,0.31,0.24,0.04,6,2827.9962,0.9327192,0.4472,8.59,5.98,0,179053,0.00823963,37.66397879,43.76,18.77,37.47,51.73361,1.5449595,47.33918,1.1696653,0.2903,504.608622,0.0574,10.8,0.125463374,0.66260958
1502500,0.25,0.44,0.55,0.2,4,1355.634,0.040558234,1.0065,5.56,54.8,32.12,29919,0.00206963,25.87518483,54.08,13.41,32.38,53.81338,1.984778,45.847477,1.6638577,0.3295,1024.618589,0.2254,11.41883748,0.217778303,0.528118287
1626850,0.29,0.39,0.43,0.22,4,384.1425,0.79982424,0.841325,60.3,24.48,13.69,38240,0.00069705,5.946329992,48.78,23.47,27.75,27.457493,1.5441399,21.906311,0.8122051,0.29,1071.359752,0.0626,6.79,0.542443764,0.275253912
4269000,0.28,0.39,0.46,0.24,5,1596.514,0.092771664,0.977933333,9.36,38.96,5.12,6380,0.00151681,32.12170123,29.06,4.95,66,53.375053,2.0363715,54.82565,1.3173885,0.1774,952.7763732,0.0516,25.20668908,0.135290352,0.629482722
3038000,0.18,0.36,0.4,0.16,5,494.2107,0.2582855,0.93685,23.9,40.15,17.6,29576,0.00025577,8.498551583,54.42,23.98,21.6,31.577875,1.8635911,27.944145,1.1504927,0.3706,1058.481244,0.0801,5.22696,0.420075353,0.448172257
1179500,0.25,0.48,0.56,0.23,5,419.5404,0.27543133,1.167833333,6.4,83.81,0,14457,0.00766666,10.59379664,48.37,6.39,45.25,32.102497,1.3329345,31.91243,0.9407252,0.22,1214.357394,0.1826,5.569882507,0.292048241,0.454741433
1124151,0.26,0.4,0.49,0.19,4,434.1348,0.14519441,1.1201,13.11,71.73,9.66,9572,1.00E-05,8.884084829,33.21,3.6,63.18,32.19794,1.7431895,23.605112,1.0325583,0.22,1251.416104,0.1418,29.25,0.383887907,0.581671259
2088500,0.28,0.38,0.54,0.27,4,595.0143,0.112267345,0.851669231,4.17,20.81,48.14,3308,0.00038706,7.452132519,23.34,26.17,50.49,28.270245,1.7650654,24.144936,1.1059885,0.1911,1187.443242,0.8397,7.423591112,0.835344795,0.216168428
2330400,0.34,0.4,0.41,0.32,3,394.8669,0.58516824,0.966928571,2.99,13.97,0,718,1.00E-05,7.941588424,10.37,11.73,77.9,41.81577,2.0265791,36.924015,1.9930266,0.0949,1547.608243,33.5959,20.59055772,0.830410295,0.294754446
2223500,0.23,0.36,0.32,0.2,7,11405.619,0.5717746,0.713966667,68.41,8.11,4.49,4873,1.00E-05,125.5765457,22.47,24.07,53.46,98.981255,3.2783973,85.027824,2.4407349,0.1845,1185.591907,0.1894,8.823144277,0.695958966,0.3503415
8036500,0.26,0.42,0.41,0.25,5,3297.0924,0.51272845,0.69715,2.01,23.63,15.63,6397,0.00057706,27.05769444,39.94,23.54,36.52,50.36902,2.7310562,35.571293,1.7461679,0.2858,1219.759187,48.5359,3.741629568,1.356937685,0.14785526
5458500,0.19,0.26,0.3,0.12,5,4337.6994,0.29396418,0.7669,16.35,1.74,70.62,26534,0.00025171,36.7233513,36.78,16.12,47.09,71.961006,2.3379493,79.21899,1.3442981,0.2366,896.3099773,0.0557,18.35316262,0.240328365,0.536835628
3436100,0.3,0.48,0.49,0.31,5,2203.344,2.0785642,0.944242857,4.14,18.54,74.75,11183,0.00043502,40.47476109,53.63,37.27,9.1,51.247227,3.1301172,42.41752,1.7551287,0.3917,1286.120342,1.3892,3.072122554,0.620202979,0.496438647
1467000,0.25,0.39,0.48,0.21,4,307.6344,0.4408657,0.92835,33.28,13.94,26.8,812,0.00084415,5.051179279,30.23,14.62,55.18,25.324337,1.711206,23.561745,1.4590441,0.2342,1177.566649,4.3462,14.65693455,0.200613986,0.825896636
6280300,0.14,0.17,0.18,0.11,5,793.7946,12.623763,0.2832,0,3.08,10.77,189113,1.00E-05,11.69166733,42.13,23,34.87,35.217556,1.965657,38.551254,1.3588831,0.29,340.727316,142.5067,7.21,0.330789323,0.373567421
5330000,0.21,0.37,0.42,0.15,8,41786.6571,0.31986055,0.707284615,5.96,14.67,15.83,21332,1.00E-05,168.6656838,35.23,15.2,49.57,123.04884,4.9429483,86.159424,4.400796,0.2474,776.2742975,166.2597,15.58272631,0.524546493,0.403820351
1473000,0.3,0.44,0.45,0.21,4,723.2418,0.9840139,0.895,26.69,32.69,33.01,3477,0.00114843,13.12823528,49.05,19.75,31.19,40.840775,1.7500789,37.811108,0.62184936,0.34,1167.508863,0.0035,5.78,0.246180076,0.554989288
2145000,0.25,0.49,0.47,0.21,5,1639.737,1.3002644,0.803278571,39.46,50.64,5.65,17423,0.00142885,23.17883073,35.11,40.62,24.27,48.443966,1.9039836,44.692715,1.6143445,0.2726,1082.695576,0.5998,3.496255666,0.327582854,0.527463737
2256500,0.31,0.45,0.4,0.3,4,849.7584,0.13486429,0.6945,15.42,0,0,875,1.00E-05,6.491060293,6.25,16.49,77.26,40.592884,2.1298137,29.665127,1.9424617,0.12,1252.264258,33.5959,17.94,0.537197958,0.244871462
1152500,0.24,0.41,0.44,0.21,5,699.7185,0.14946601,0.9899,18.39,69.21,0.35,10957,0.00439316,12.54003869,45.23,4.5,50.26,33.38358,1.5944232,31.382362,1.0248718,0.31,1062.93172,0.0543,20.75,0.257254676,0.537259797
2082950,0.32,0.48,0.56,0.26,4,461.6748,0.109355174,0.822057143,2.81,62.06,14.35,3862,0.00014084,5.047837897,18.25,24.15,57.6,30.020695,2.087515,21.282442,0.8477832,0.1771,1163.767489,1.4943,11.19392515,1.035583952,0.302732208
5572000,0.2,0.34,0.43,0.17,5,1447.3503,0.38840592,0.81473,28.3,6.77,55.36,19340,9.53E-05,13.71065524,56.64,25.81,17.54,54.44113,2.008926,32.720253,1.7823795,0.3353,996.3833316,0.0292,2.85179966,0.749954776,0.260813155
2486000,0.2,0.38,0.36,0.16,6,8211.9375,0.6651518,0.907775,58.67,1.07,22.97,7417,1.00E-05,133.8739064,62.02,23.69,14.28,199.64471,4.9425364,89.903366,3.737659,0.4386,1402.627822,3.1577,2.848373402,0.942970834,0.299930338
6073500,0.15,0.19,0.15,0.12,6,835.0011,0.32200408,0.22635,4.65,0.37,7.25,116030,0.00178082,5.1117206,48.14,19.99,31.95,22.154999,1.2614672,16.429562,0.71170205,0.3289,354.1471005,0.1705,7.795446097,0.32476597,0.369038698
2118500,0.3,0.44,0.46,0.27,5,401.2128,1.2952404,0.8771,8.3,17.25,74.02,22635,1.00E-05,6.159074118,31.38,39.58,29.05,28.5747,1.6559223,22.685154,0.5379344,0.28,1141.876005,0.1548,3.65,0.857110915,0.384963325
2129000,0.13,0.23,0.21,0.1,7,17816.7159,1.1213661,0.7914,22.91,24.58,8.94,3744,0.00035911,244.2839169,41.04,26.35,32.62,264.24738,3.4879444,160.67004,2.251776,0.1862,1162.010476,0.1259,5.839608939,0.07695422,0.668932317
3424730,0.35,0.48,0.48,0.31,4,554.4774,3.4409938,1.0197,13.9,15.25,58.74,15311,0.00815008,11.79326801,44.92,45.13,9.95,40.54947,2.3988152,36.67106,1.0071266,0.33,1323.996396,3.6878,1.26,0.471472583,0.485517018
2392000,0.23,0.42,0.36,0.18,6,1591.272,0.63866025,1.02672,72.59,22.73,1.78,26209,3.10E-05,35.98748259,34.88,19.82,45.3,53.474915,2.1329103,42.153152,1.6828277,0.25,1360.362494,0.1355,7.02988254,0.430894117,0.546605613
6475000,0.15,0.2,0.45,0.12,7,30009.4722,0.78158635,0.399755556,3.4,0.42,72.46,38364,1.00E-05,8.771780396,59.72,26.86,13.39,40.95125,2.9914641,25.355278,1.6272688,0.289,559.9523961,33.3347,2.984502528,0.751000565,0.502187728
2453000,0.27,0.48,0.45,0.22,4,473.4162,1.1429054,1.01732,7.86,72,11.29,12418,0.00051353,10.25994156,40.11,23.96,35.93,31.375015,1.8308613,28.193012,1.2801,0.2493,1517.312478,0.1365,6.260775608,0.308844872,0.572281612
3025500,0.2,0.43,0.49,0.16,6,15446.619,0.3581221,1.008883333,22.92,63.66,7.13,29059,0.00066645,321.5595607,48.25,18.53,33.22,189.892,3.2781649,189.14742,2.7297392,0.2665,1154.565555,0.1854,14.82784084,0.110161717,0.600054337
4280350,0.27,0.47,0.56,0.21,3,202.5324,0.5265854,0.915441176,3.47,68,21.57,13044,0.00500382,5.059306201,60.66,11.13,28.19,23.9521,1.2617654,22.746101,0.9187635,0.3029,1147.719373,0.0135,6.836324122,0.269969429,0.40276972
3439000,0.24,0.49,0.49,0.22,4,178.5087,1.849166,1.417675,26.3,67.41,4.31,66290,0.00224637,7.046579295,37.8,27.99,34.23,26.027576,1.2417446,25.537973,0.8248541,0.2497,1779.935078,0.0511,6.030448913,0.371514261,0.510075865
9114500,0.13,0.15,0.21,0.08,5,2618.3196,6.975728,0.20695,47.82,4.3,5.31,233460,0.00550829,21.07138113,43.18,23.51,33.31,41.691444,1.1494789,44.623917,0.61209846,0.3052,266.6664273,11.6941,12.08900187,0.14978907,0.612214707
1188090,0.21,0.37,0.43,0.18,5,978.5736,0.3036108,1.0206,73.43,18.87,0.87,6232,1.00E-05,18.88841062,33.21,3.6,63.18,40.52992,2.0846667,34.636723,1.2788051,0.22,1263.995215,0.0797,29.25,0.291728392,0.509183101
1173000,0.27,0.43,0.54,0.25,4,252.4509,0.39128894,1.09125,5.8,80.1,3.22,19055,0.00511737,5.16235104,44.24,5.78,49.98,24.550995,1.2954332,21.227123,1.7469342,0.2108,1184.371318,0.2171,9.743482944,0.371479073,0.370833569
3267900,0.21,0.31,0.45,0.15,5,798.4377,1.9249889,0.824616667,8.53,6.09,66.83,27674,0.00103294,9.037137138,49.01,20.95,30.04,36.843956,1.8211303,33.123215,0.7248616,0.3551,1033.069146,57.1851,14.01876709,0.351709073,0.61588826
6285100,0.15,0.17,0.26,0.11,6,6307.3566,1.9103285,0.156766667,19.98,0,32.04,117234,0.00381044,25.78199424,32.09,15.06,52.85,60.653957,1.8390622,53.969353,1.0949665,0.29,169.6773962,142.5067,15.64,0.25677742,0.586939064
4280000,0.29,0.45,0.51,0.22,4,492.894,0.2087786,0.888666667,3.76,69.96,17.53,3342,0.00638063,8.639880737,52.79,21.31,25.93,31.645235,1.5025414,24.633158,0.83286023,0.2878,1033.711491,0.0349,5.61248529,0.727166993,0.442355872
2467500,0.29,0.48,0.43,0.25,5,1574.2908,0.7483617,0.949075,12.5,37.05,17.19,3227,0.00055286,26.27748163,31.44,23.02,45.54,45.488716,2.488975,42.02461,1.909122,0.2383,1380.417976,59.0189,7.144289898,1.299180951,0.217255101
1173500,0.27,0.43,0.52,0.23,4,513.1206,2.0547085,1.064166667,19.6,71.16,1.91,11512,0.00106505,8.988743725,28.69,2.88,68.43,31.057467,1.4986584,29.367138,1.1018564,0.1857,1200.687092,0.0424,28.73102789,0.287280839,0.593557493
1127500,0.24,0.44,0.51,0.18,3,235.7325,0.30855,1.09978,41.73,53.19,1.1,2636,0.00225183,5.233397894,41.7,5.21,53.09,23.242258,1.4507514,20.820919,0.833661,0.23,1270.720291,0.1787,17.1784297,0.473425734,0.484533603
1604500,0.32,0.47,0.47,0.21,5,575.0109,0.4821491,0.73145,2.65,52.27,41.44,18693,0.00173007,5.405564044,52.15,21.47,26.38,30.681684,1.7391042,23.99526,0.876922,0.3698,932.2719279,63.6886,5.668961614,0.473712583,0.268756238
5355200,0.19,0.36,0.51,0.15,5,3477.9384,0.08501281,0.723355556,5.39,41.96,38.73,21312,0.00035328,20.93795236,66.05,17.43,16.53,69.0663,3.0536244,40.08897,1.3777143,0.3136,811.5122422,137.1227,6.0542317,0.295907447,0.473939516
1540500,0.18,0.29,0.3,0.15,6,29083.5801,0.15943335,0.8966,75.36,0.05,0.47,12914,1.00E-05,466.1359153,48.16,13.96,37.88,321.21512,3.5970957,340.85477,1.7116232,0.32,1061.745238,0.0307,11.96,0.087472843,0.629060659
1116500,0.2,0.27,0.33,0.13,5,522.6714,0.4816077,0.975233333,93.63,3.13,0,281,0.00335587,10.69828564,40.37,4.53,55.1,31.86403,1.620592,33.8436,0.98753315,0.1213,1215.814572,0.1228,22.40541254,0.504248944,0.462627535
3513000,0.21,0.46,0.43,0.19,5,1695.5973,1.4195611,1.1044,56.74,40.73,0.47,52724,1.00E-05,47.52519147,41.32,24.91,33.63,61.61099,1.9724462,55.079033,1.9548746,0.24,1322.712225,0.1048,6.693120567,0.152947857,0.629575557
7261000,0.27,0.44,0.35,0.22,5,455.4063,0.56903714,0.870105882,5.52,56.69,29.03,10083,0.00155651,7.865019795,40.64,24.84,34.52,32.06762,1.5519183,29.627117,1.0986812,0.3007,1277.479969,0.2201,5.345039175,0.437844835,0.582092304
6461500,0.2,0.27,0.23,0.18,6,16113.0312,0.21206498,0.331,4.26,28.59,0,70148,1.00E-05,20.91872525,25.31,9.09,65.6,59.866016,2.69144,72.331245,1.4349549,0.2,531.4134504,0.0345,21.38,0.129127183,0.655297897
6209500,0.16,0.24,0.21,0.18,3,272.7981,1.6094049,0.4724,10.75,42.06,0,194755,0.03432267,5.202617531,35.51,13.84,50.65,23.71254,0.89460075,15.623159,0.82285887,0.3,609.492935,1.9522,7.18,0.259639764,0.285646222
2066000,0.27,0.5,0.5,0.23,6,7682.7645,0.7134611,0.805825,7.7,50.39,12.84,10024,1.00E-05,92.11761187,44.53,27.29,28.18,86.92104,4.073113,71.35931,1.797296,0.2997,1147.334498,0.3563,3.424692763,0.655905419,0.35459312
9251000,0.15,0.16,0.16,0.12,6,8760.3615,4.1291656,0.2279,5.17,11.23,11.14,180500,1.00E-05,46.18206897,19.49,10.28,70.23,69.410675,2.4113696,61.990337,0.94055444,0.18,323.3636255,2.6617,18.26,0.297764118,0.438888862
1413408,0.2,0.4,0.55,0.18,3,213.3072,0.90176827,1.0737,15.07,75.13,3.88,40190,0.00667479,5.176990826,45.35,14.01,40.36,25.2921,1.0067049,22.273203,0.6675911,0.3111,1083.186085,0.1555,11.79614484,0.386256618,0.46152234
1552000,0.24,0.48,0.54,0.21,5,1130.8662,0.41965297,0.913828571,6.36,67.97,21.76,17924,0.00273278,22.96668125,47.46,17.13,35.39,55.269176,1.9542626,59.8662,2.2268295,0.2474,1099.331068,0.1781,17.83420699,0.211580885,0.533021872
7057500,0.26,0.51,0.44,0.2,6,1456.11,1.1825652,0.7629,5.72,63.67,18.78,18245,0.00238307,22.29795168,44.91,28.73,26.36,49.41884,1.7381476,47.993004,0.9581077,0.3755,1117.403416,0.2006,5.325428571,0.395449304,0.44870035
2342500,0.29,0.46,0.41,0.23,5,837.1089,0.29154885,0.8308125,9.45,48.4,13.7,6203,0.00098912,12.20009549,29.66,19.19,51.15,35.320225,2.0222318,31.566082,1.2567666,0.1925,1216.448769,74.2529,8.047645914,0.651071337,0.355587053
3529500,0.23,0.48,0.49,0.21,4,291.1005,0.36535305,0.939075,71.68,27.27,0,44540,0.00141776,6.093633991,34.98,48.35,16.87,27.257397,1.470762,21.88701,0.86646366,0.3134,1315.803645,0.1096,4.158580815,0.302940945,0.515146392
7179730,0.17,0.34,0.33,0.13,5,1600.7004,1.5552485,0.571633333,2.37,6.53,40.94,34077,0.00040486,9.959726832,53.24,37.21,9.54,34.277054,2.5814931,29.844835,2.2738686,0.3581,943.9544243,86.2339,1.706268464,0.996674721,0.327511011
3333050,0.2,0.38,0.43,0.17,5,4840.5294,0.16285382,0.8184,11.67,28.45,49.09,16355,0.00352803,56.59251432,34.72,15.17,50.11,85.43438,2.0676186,82.3885,0.8806816,0.2125,995.7773861,123.0001,12.01460945,0.162627179,0.677480475
7362000,0.29,0.49,0.44,0.2,7,13952.1528,0.737478,0.87225,37.04,13.17,1.88,2660,1.00E-05,232.2744784,48.18,23.84,27.98,97.98569,3.9051585,136.97136,4.3138514,0.3405,1356.274676,44.0749,2.02868316,1.072872692,0.256274075
1563200,0.21,0.54,0.51,0.15,5,2486.9502,1.2504132,0.828616667,4.89,78.65,8.88,18090,0.00076385,34.89031982,47.84,19.71,32.59,70.17227,2.1440074,66.89253,1.1565263,0.2881,992.17467,0.1663,9.91481052,0.275896245,0.574348082
9128000,0.14,0.18,0.19,0.12,6,10283.8923,1.6039374,0.2172,0,70.62,0,199233,1.00E-05,35.52753279,40.76,11.09,48.15,72.28854,2.2250905,82.68399,1.4111388,0.2,528.7903342,0.1159,12.65,0.312603496,0.556612061
7326500,0.25,0.38,0.26,0.27,6,9454.8726,1.1304163,0.405705714,5.97,17.65,27.57,34758,0.00048377,15.95835796,45.02,20.99,33.99,46.427055,2.3171115,33.993256,0.83821875,0.2734,814.399015,11.477,5.893978081,0.704826734,0.303857474
5593945,0.21,0.41,0.43,0.2,6,1765.3023,0.20802155,0.757366667,6.56,23.13,47.21,13702,1.00E-05,15.54838731,67.74,20.2,12.07,51.987724,3.3673184,30.682804,1.847246,0.384,1063.814316,0.0937,2.413622543,1.157666883,0.15446476
3270500,0.19,0.28,0.23,0.14,7,6510.9618,10.053936,0.7729,95.59,0,0.1,22011,0.00062628,70.44118565,53.8,25.36,20.84,101.82777,3.1611178,99.279396,1.5568347,0.3511,1030.189642,89.4761,2.761869292,0.376541772,0.307438026
4087000,0.16,0.25,0.24,0.12,5,1809.76,4.5602574,0.74463125,92.76,1.02,0.6,17729,0.00086245,15.40768113,46.92,35.83,17.25,46.880592,2.1058974,44.59023,1.2204345,0.3338,845.6414348,0.0187,3.780235202,0.248724801,0.427759106
